type,登録番号,施設名称,住所,fax,Web,LocName,fX,fY,iConf,iLvl
HTL,H1573,ホテルモントビュー米沢,山形県米沢市門東町３－３－１,0238-21-3211,http://montoview-yonezawa.jp/,山形県/米沢市/門東町/三丁目/３番,140.10974,37.91203,5,7
HTL,H1574,アパホテル＜山形鶴岡駅前＞,山形県鶴岡市末広町５－２０,0235-25-0111,https://www.apahotel.com/hotel/touhoku/tsuruoka-ekimae/,山形県/鶴岡市/末広町/５番,139.83546,38.739,5,7
HTL,H1641,SHONAI HOTEL SUIDEN TERRASSE,山形県鶴岡市北京田字下鳥ノ巣23-1,0235-25-7424,https://www.suiden-terrasse.yamagata-design.com/,山形県/鶴岡市/北京田/下鳥ノ巣,139.82405,38.74586,5,6
HTL,H1605,アパホテル　<福島駅前>,福島県福島市太田町８－２０号,"	024-525-3811",https://www.apahotel.com/hotel/touhoku/fukushima-ekimae/,福島県/福島市/太田町/８番,140.45789,37.75344,5,7
HTL,H1583,アパホテル＜郡山駅前＞,福島県郡山市駅前１－９－１８,024-923-9111,https://www.apahotel.com/hotel/touhoku/koriyama-ekimae/,福島県/郡山市/駅前/一丁目/９番,140.38644,37.39624,5,7
HTL,H1550,富士マリオットホテル山中湖,山梨県南都留郡山中湖村平野１２５６－１,0555-65-6400,http://www.fuji-marriott.com/,山梨県/南都留郡/山中湖村/平野/１２５６番地,138.92952,35.44379,5,7
HTL,H0349,水戸京成ホテル,茨城県水戸市三の丸１の４の７３,029-226-3111,http://www.mito-keiseihotel.com/,茨城県/水戸市/三の丸/一丁目/４番,140.47484,36.37387,5,7
HTL,H0371,三の丸ホテル,茨城県水戸市三の丸２の１の１,029-221-3011,http://www.sannomaru-hotel.co.jp/,茨城県/水戸市/三の丸/二丁目/１番,140.47763,36.37189,5,7
HTL,H0573,水戸プラザホテル,茨城県水戸市千波町２０７８番地－１,029-305-8111,http://www.mito-plaza.jp/,茨城県/水戸市/千波町/２０７８番地,140.43901,36.34977,5,7
HTL,H1454,ダイワロイネットホテル水戸,茨城県水戸市宮町１－７－４４,029-303-3311,http://www.daiwaroynet.jp/mito/,茨城県/水戸市/宮町/一丁目/７番,140.47624,36.37024,5,7
HTL,H0584,ホテル天地閣,茨城県日立市旭町２丁目６番１３号,0294-22-0188,http://www.tenchikaku.co.jp/,茨城県/日立市/旭町/二丁目/６番,140.66124,36.58666,5,7
HTL,H0957,ホテル日航日立,茨城県日立市幸町１丁目２０番３号,0294-22-5531,,茨城県/日立市/幸町/一丁目/２０番,140.6606,36.58995,5,7
HTL,H1456,ホテル日立プラザ,茨城県日立市幸町２－３－２５,0294-21-7111,,茨城県/日立市/幸町/二丁目/３番,140.65834,36.58944,5,7
HTL,H1460,ホテル日立ヒルズ,茨城県日立市鹿島町１－１０－３,0294-26-8244,http://breezbay-group.com/hitachi-h/index.html,茨城県/日立市/鹿島町/一丁目/１０番,140.65305,36.59469,5,7
HTL,H0780,ホテルマロウド筑波,茨城県土浦市城北町２の２４,0298-22-3000,http://www.marroad.jp/tsukuba/,茨城県/土浦市/城北町/２番,140.20499,36.08496,5,7
HTL,H1042,磯原シーサイドホテル,茨城県北茨城市磯原町磯原二ツ島２５５０,0293-42-0213,http://www.isohara.co.jp/,茨城県/北茨城市/磯原町磯原/二丁目,140.74133,36.79022,4,6
HTL,H0594,オークラフロンティアホテルつくば,茨城県つくば市吾妻１丁目１３６４番１号,029-852-1112,http://www.okura-tsukuba.co.jp/,茨城県/つくば市/吾妻/一丁目,140.11295,36.08154,5,6
HTL,H0683,ホテルクリスタルパレス長寿荘,茨城県ひたちなか市大平１丁目２２番１号,0292-73-7711,http://www.hotel-crystal.co.jp/,茨城県/ひたちなか市/大平/一丁目/２２番,140.53888,36.38411,5,7
HTL,H1490,ホテルクラウンヒルズ勝田,茨城県ひたちなか市表町１１－６,029-354-2755,http://breezbay-group.com/hch-katsuta/,茨城県/ひたちなか市/表町/１１番,140.52699,36.39095,5,7
HTL,H0297,鹿島セントラルホテル,茨城県神栖市大野原4-7-11,0229-95-5511,http://ekch.jp/,茨城県/神栖市/大野原/四丁目/７番,140.63876,35.89901,5,7
HTL,H1243,アトンパレスホテル,茨城県神栖市大野原１丁目１２番１号,0299-92-4411,http://www.atonpalacehotel.co.jp/,茨城県/神栖市/大野原/一丁目/１２番,140.65157,35.89394,5,7
HTL,H0613,大洗パ－クホテル,茨城県東茨城郡大洗町磯浜町８２４９－１０,0292-67-2171,http://www.ooarai.co.jp/,茨城県/東茨城郡/大洗町/磯浜町/８２４９番地,140.58803,36.3241,5,7
HTL,H0316,ホテルニューイタヤ,栃木県宇都宮市大通２の４の６,028-635-5511,http://newitaya.com/,栃木県/宇都宮市/大通り,139.89131,36.56084,5,5
HTL,H0477,宇都宮グランドホテル,栃木県宇都宮市西原町１４２番地,0286-35-2111,http://www.utsunomiya-grandhotel.co.jp/,栃木県/宇都宮市/西原町/１４２番地,139.88345,36.54301,5,7
HTL,H1112,ホテル東日本宇都宮,栃木県宇都宮市上大曽町４９２番１号,0286-43-5555,http://www.hotelhigashinihon.com/,栃木県/宇都宮市/上大曽町/４９２番地,139.8929,36.5774,5,7
HTL,H1121,ニューミヤコホテル本館,栃木 県足利市南町4254－1,0284-71-3333,http://www.newmiyakohotel.co.jp/ashikaga/,栃木県/足利市/南町/４２５４番地,139.44817,36.33,5,7
HTL,H0960,栃木グランドホテル,栃木県栃木市万町６番１１号,0282-22-1236,http://www.tgh.co.jp/,栃木県/栃木市/万町/６番,139.73473,36.38153,5,7
HTL,H0012,日光金谷ホテル,栃木県日光市上鉢石町１３００番地,0288-54-0001,http://www.kanayahotel.co.jp/nkh/index.html,栃木県/日光市/上鉢石町/１３００番地,139.60454,36.75212,5,7
HTL,H0924,小山グランドホテル,栃木県小山市神鳥谷２０２番地,0285-24-5115,http://www.oyamagrand-hotel.co.jp/,栃木県/小山市/神鳥谷/２０２番地,139.7914,36.30504,5,7
HTL,H0975,サンバレー・フォレスト・ヴィラ,栃木県那須郡那須町大字湯本字新林２０３番地９,0287-76-3800,,栃木県/那須郡/那須町/湯本,139.98807,37.10435,5,5
HTL,H1107,サンバレーオリエンタルガーデン,栃木県那須郡那須町湯本２０３番地１７号,0287-76-3800,,栃木県/那須郡/那須町/湯本/２０３番地,140.00418,37.08322,5,7
HTL,H1231,サンバレ－アネックス,栃木県那須郡那須町大字湯本字新林203番地187,0287-76-3800,,栃木県/那須郡/那須町/湯本,139.98807,37.10435,5,5
HTL,H0398,群馬ロイヤルホテル,群馬県前橋市大手町１の９の７,0272-23-6111,http://www.grh.co.jp/,群馬県/前橋市/大手町/一丁目/９番,139.05925,36.38784,5,7
HTL,H1327,ビジネスホテル  ルカ,群馬県前橋市天川大島町一丁目１９番地の２２,027-224-5181,http://www.luka.co.jp/,群馬県/前橋市/天川大島町/一丁目/１９番,139.09424,36.38191,5,7
HTL,H1344,前橋サンホテル,群馬県前橋市三河町一丁目８番３号,027-224-3900,,群馬県/前橋市/三河町/一丁目/８番,139.07352,36.38942,5,7
HTL,H0564,ホテルメトロポリタン高崎,群馬県高崎市八島町２２２番地,027-325-3311,http://takasaki.metropolitan.jp/,群馬県/高崎市/八島町/２２２番地,139.01311,36.32161,5,7
HTL,H0871,館林グランドホテル,群馬県館林市松原1丁目22番2号,0276-72-0541,http://www.tatebayashi-grand.co.jp/,群馬県/館林市/松原/一丁目/２２番,139.53911,36.24256,5,7
HTL,H0553,万座プリンスホテル,群馬県吾妻郡嬬恋村大字干俣２４０１,0279-97-1111,http://www.princehotels.co.jp/manza/,群馬県/吾妻郡/嬬恋村/干俣,138.46651,36.58146,5,5
HTL,H0724,嬬恋プリンスホテル,群馬県吾妻郡嬬恋村大字三原字上野1449番地78号,0279-97-4111,http://www.princehotels.co.jp/tsumagoi/,群馬県/吾妻郡/嬬恋村/三原,138.54378,36.55823,5,5
HTL,H0334,ホテルヴィレッジ,群馬県吾妻郡草津町大字草津６１８番地,0279-88-3232,http://0932.jp/,群馬県/吾妻郡/草津町/草津/６１８番地,138.6042,36.62767,5,7
HTL,H0718,パレスホテル大宮,埼玉県さいたま市大宮区桜木町１丁目７番５号,048-647-3300,http://www.palace-omiya.co.jp/,埼玉県/さいたま市/大宮区/桜木町/一丁目/７番地,139.62,35.90551,5,7
HTL,H1413,浦和ロイヤルパインズホテル,埼玉県さいたま市浦和区仲町２－５－１,048-827-1111,http://www.royalpines.co.jp/urawa/,埼玉県/さいたま市/浦和区/仲町/二丁目/５番,139.6525,35.86074,5,7
HTL,H0709,川越東武ホテル,埼玉県川越市脇田町２９番地１号,049-225-0111,http://www.tobuhotel.co.jp/kawagoe/,埼玉県/川越市/脇田町/２９番,139.48129,35.91041,5,7
HTL,H1036,川越プリンスホテル,埼玉県川越市新富町１丁目２２番,049-227-1111,http://www.princehotels.co.jp/kawagoe/,埼玉県/川越市/新富町/一丁目/２２番,139.4817,35.91463,5,7
HTL,H0737,ホテル・ヘリテイジ,埼玉県熊谷市小江川２２８,048-536-1212,http://www.hotel-heritage.co.jp/,埼玉県/熊谷市/小江川/２２８番地,139.3401,36.09525,5,7
HTL,H1286,ホテルシティーフィールドかごはら,埼玉県熊谷市籠原南１－１２３,048-531-2626,http://www.hotel-cityfield.co.jp/,埼玉県/熊谷市/籠原南/一丁目/１２３番地,139.33189,36.17282,5,7
HTL,H0576,埼玉グランドホテル,埼玉県本庄市駅南２の２の１,0495-21-2111,http://www.saitamagrandhotel.com/,埼玉県/本庄市/駅南/二丁目/２番,139.18939,36.2353,5,7
HTL,H0692,埼玉グランドホテル深谷,埼玉県深谷市西島町１丁目１番１３号,048-571-2111,http://www.saitamagrandhotel.com/fukaya/,埼玉県/深谷市/西島町/一丁目/１番,139.28458,36.19112,5,7
HTL,H0771,三井ガーデンホテル千葉,千葉県千葉市中央区中央１丁目１１番１号,043-224-1131,http://www.gardenhotels.co.jp/chiba/,千葉県/千葉市/中央区/中央/一丁目/１１番,140.12178,35.61035,5,7
HTL,H0882,千葉ワシントンホテル,千葉県千葉市中央区富士見１丁目１３番１号,043-222-4511,http://www.chiba-wh.com/,千葉県/千葉市/中央区/富士見/一丁目/１３番,140.11864,35.6121,5,7
HTL,H1303,アーバンホテル三幸,千葉県千葉市中央区今井２丁目１１番８号,043-268-8611,http://www.sanko-hotel.jp/,千葉県/千葉市/中央区/今井/二丁目/１１番,140.12939,35.58062,5,7
HTL,H1339,バーディーホテル千葉,千葉県千葉市中央区新千葉１丁目６番５号,043-248-5551,http://www.birdie.co.jp/,千葉県/千葉市/中央区/新千葉/一丁目/６番,140.1122,35.61231,5,7
HTL,H1345,京成ホテルミラマーレ,千葉県千葉市中央区本千葉町１５番１号,043-222-2111,http://www.miramare.co.jp/,千葉県/千葉市/中央区/本千葉町/１５番,140.11763,35.60746,5,7
HTL,H1254,メイプルイン幕張,千葉県千葉市花見川区幕張本郷1丁目12番1号,043-275-8111,http://www.mapleinn.co.jp/,千葉県/千葉市/花見川区/幕張本郷/一丁目/１２番,140.04013,35.67172,5,7
HTL,H1412,グランパークホテルエクセル千葉,千葉県千葉市若葉区殿台町１２３－４,043-251-4123,http://www.grandpark-ex.jp/chiba/,千葉県/千葉市/若葉区/殿台町/１２３番地,140.12509,35.63123,5,7
HTL,H0774,ホテルスプリングス幕張,千葉県千葉市美浜区ひび野１丁目１１番地,043-296-3111,http://springs.co.jp/index.php,千葉県/千葉市/美浜区/ひび野/一丁目/１１番,140.04431,35.64907,5,7
HTL,H0809,ホテル  ザ・マンハッタン,千葉県千葉市美浜区ひび野２の１０の１,043-275-1111,http://www.the-manhattan.co.jp/,千葉県/千葉市/美浜区/ひび野/二丁目/１０番,140.04045,35.64559,5,7
HTL,H0850,ホテルフランクス,千葉県千葉市美浜区ひび野２丁目１０番２号,043-296-2111,http://www.francs.co.jp/,千葉県/千葉市/美浜区/ひび野/二丁目/１０番,140.04045,35.64559,5,7
HTL,H0993,ホテルニューオータニ幕張,千葉県千葉市美浜区ひび野２丁目１２０－３,043-297-7777,http://www.newotani.co.jp/makuhari/,千葉県/千葉市/美浜区/ひび野/二丁目,140.04126,35.64552,5,6
HTL,H1259,ア－スライフ・イン稲毛海岸,千葉県千葉市美浜区高洲３丁目２０番４０号,043-277-9330,,千葉県/千葉市/美浜区/高洲/三丁目/２０番,140.07478,35.62793,5,7
HTL,H1410,グランパークホテルエクセル木更津,千葉県木更津市朝日１－１－４０,0438-22-4123,http://www.grandpark-ex.jp/kisarazu/,千葉県/木更津市/朝日/一丁目/１番,139.92755,35.38429,5,7
HTL,H1431,ホテルロイヤルガーデン木更津,千葉県木更津市大和１－８－１４,0438-22-7211,http://hotel-royalgarden.co.jp/,千葉県/木更津市/大和/一丁目/８番,139.92732,35.37881,5,7
HTL,H0343,成田ビューホテル,千葉県成田市小菅７００,0476-32-1111,http://www.viewhotels.co.jp/narita/,千葉県/成田市/小菅/７００番地,140.35477,35.78029,5,7
HTL,H0413,成田東武ホテルエアポート,千葉県成田市取香３２０番地の１,0476-32-1234,http://ww2.tobuhotel.co.jp/narita/,千葉県/成田市/取香/３２０番地,140.37991,35.78051,5,7
HTL,H0459,ホテル日航成田,千葉県成田市取香５００,0476-32-0032,http://www.nikko-narita.com/,千葉県/成田市/取香/５００番地,140.37851,35.7839,5,7
HTL,H0754,ＡＮＡクラウンプラザホテル成田,千葉県成田市堀之内６８番地,0476-33-1311,http://www.anacrowneplaza-narita.jp/,千葉県/成田市/堀之内/６８番地,140.37105,35.78741,5,7
HTL,H1114,成田Ｕシティホテル,千葉県成田市囲護台１丁目１番２号,0476-24-0101,http://www.u-cityhotel.com/index_pc.html,千葉県/成田市/囲護台/一丁目/１番,140.31181,35.7776,5,7
HTL,H1135,マロウドインターナショナルホテル成田,千葉県成田市駒井野763-1,0476-30-2222,http://www.marroad.jp/narita/,千葉県/成田市/駒井野/７６３番地,140.37283,35.7791,5,7
HTL,H1307,成田ひがし屋ホテル,千葉県成田市東町９２番地の２,0476-22-8171,http://www.naritakanko.jp/higashiya/index.html,千葉県/成田市/東町/９２番地,140.32401,35.78172,5,7
HTL,H1519,成田ゲートウェイホテル,千葉県成田市大山６５８－１,0476-35-5511,http://gateway-hotel.co.jp/,千葉県/成田市/大山/６５８番地,140.34885,35.78039,5,7
HTL,H1158,ホテルリッチタイム,千葉県佐倉市大崎台１丁目６番１号,043-486-7711,http://www.hotel-rich-time.co.jp/,千葉県/佐倉市/大崎台/一丁目/６番,140.22736,35.70909,5,7
HTL,H1284,柏プラザホテル,千葉県柏市旭町１－５－３,0471-47-1111,http://www.kph.jp/,千葉県/柏市/旭町/一丁目/５番,139.96962,35.86204,5,7
HTL,H1285,柏プラザホテル  アネックス,千葉県柏市旭町１丁目１０番１,0471-47-1111,http://www.kph.jp/?page_id=311,千葉県/柏市/旭町/一丁目/１０番,139.96848,35.86208,5,7
HTL,H1527,三井ガーデンホテル柏の葉,千葉県柏市若柴１７８－４柏の葉キャンパス１４８街区２,04-7134-3131,http://www.gardenhotels.co.jp/kashiwanoha/,千葉県/柏市/若柴/１７８番地,139.95151,35.89535,5,7
HTL,H1117,ビジネスホテルソーシャル,千葉県市原市姉崎６６７番地,0436-62-3200,http://www.hotelsocial.com/indexa.htm,千葉県/市原市/姉崎,140.04993,35.47927,5,5
HTL,H1118,五井ホテルソーシャル,千葉県市原市五井２８６９番地,0436-23-1200,http://www.hotelsocial.com/indexg.html,千葉県/市原市/五井,140.0862,35.51955,5,5
HTL,H1266,八幡宿第一ホテル,千葉県市原市八幡１１１１番地,0436-42-3311,http://homepage2.nifty.com/yawatajuku/,千葉県/市原市/八幡/１１１１番地,140.11876,35.538,5,7
HTL,H1306,ビジネスホテル王倉,千葉県市原市姉崎８４６－１,0436-61-8888,http://h-okura.com/,千葉県/市原市/姉崎/８４６番地,140.04724,35.48565,5,7
HTL,H1328,市原マリンホテル,千葉県市原市五井中央西２丁目２２番地８,0436-21-5119,http://www.marinehotel.jp/,千葉県/市原市/五井中央西/二丁目/２２番,140.08638,35.51637,5,7
HTL,H1466,ビジネスホテル五井ヒルズ,千葉県市原市五井中央東１－１２－９,0436-21-3767,http://breezbay-group.com/goi-hills/,千葉県/市原市/五井中央東/一丁目/１２番,140.09102,35.51007,5,7
HTL,H1530,ビジネスホテル 五井温泉,千葉県市原市五井５９１８－２,0436-23-2617,http://goionsen.com/,千葉県/市原市/五井/５９１８番地,140.08679,35.52718,5,7
